OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION,OPPORTUNITY STATUS
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347708"",""NAGOYA-PAS-FY23-01"")",Building Indo Pacific Cyber Security Allied with eSports,DOS-JPN,U.S. Mission to Japan,70000,1,"Tokyo PAS
Grants management",,TokyoPASgrants@state.gov,,,04/28/2023,06/30/2023,04/26/2023 19:56:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343651"",""RFA-TR-22-031"")","Botulinum Toxin Potency Assay using Tissue Chips (BoT PATCh) (UT1, UT2 Clinical Trail Not Allowed)",HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/19/2022,08/21/2023,09/19/2022 11:30:19,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343653"",""W81XWH-22-DHAPP"")",Department of Defense HIV/AIDS Prevention Program,DOD-AMRAA,Dept. of the Army -- USAMRAA,,15,"Christopher Meinberg
Grantor
Phone 301-619-2657
Email: christopher.l.meinberg.civ@health.mil",,christopher.l.meinberg.civ@health.mil,,,09/19/2022,09/18/2027,04/12/2023 15:30:12,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343652"",""R23AS00000"")",Water Conservation Field Services Program: Financial Assistance for Fiscal Years 2023 and 2024,DOI-BOR,Bureau of Reclamation,,,"Leslie Walker
lgwalker@usbr.gov",,lgwalker@usbr.gov,,,09/19/2022,10/13/2023,04/17/2023 11:13:17,Synopsis 7,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343604"",""22-632"")",Cyberinfrastructure for Sustained Scientific Innovation,NSF,National Science Foundation,34000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,09/17/2022,12/01/2023,01/28/2023 01:26:28,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343605"",""22-633"")",EPSCoR Research Infrastructure Improvement Program: Track-2 Focused EPSCoR Collaborations (RII Track-2 FEC),NSF,National Science Foundation,15000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,09/17/2022,01/23/2024,02/01/2023 01:00:01,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343551"",""RFA-NS-23-007"")",HEAL Initiative: Development of Therapies and Technologies Directed at Enhanced Pain Management (R41/R42 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/15/2022,04/04/2025,09/15/2022 12:00:15,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343550"",""RFA-NS-23-006"")",HEAL INITIATIVE: Development of Therapies and Technologies Directed at Enhanced Pain Management (R43/R44 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/15/2022,04/04/2025,09/15/2022 11:56:15,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343483"",""PAR-22-250"")",Centers of Biomedical Research Excellence (COBRE) Phase 1 (P20 - Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/14/2022,01/30/2025,09/21/2022 14:31:21,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343515"",""NSWCCD-22-0001"")",Corrosion and Coatings,DOD-ONR-SEA-NSWFCRD,Naval Surface Warfare Center - Carderock,,,"Carolyn J McCloskey
Grantor
Phone 301-204-1859
carolyn.j.mccloskey.civ@us.navy.mil",,carolyn.j.mccloskey.civ@us.navy.mil,,,09/14/2022,09/13/2023,11/15/2022 13:48:15,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343474"",""PAR-22-225"")",NIAID Investigator Initiated Program Project Applications (P01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/13/2022,09/07/2025,09/13/2022 11:19:13,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343476"",""DE-FOA-0002784"")",Funding Opportunity Announcement DE-FOA-0002784: Exploratory Topics,DOE-ARPAE,Advanced Research Projects Agency Energy ,0,,"ARPA-E Contracting Officer 
arpa-e-co@hq.doe.gov",,arpa-e-co@hq.doe.gov,,,09/13/2022,05/31/2023,04/28/2023 10:17:28,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343473"",""PAR-22-129"")",Limited Competition: Small Grant Program for NIDDK K01/K08/K23/K25 Recipients (R03 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/12/2022,09/07/2025,09/13/2022 11:08:13,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343491"",""PA-22-251"")",Agency for Healthcare Research and Quality (AHRQ)-sponsored National Research Service Award (NRSA) Individual  Postdoctoral Fellowship (F32),HHS-AHRQ,Agency for Health Care Research and Quality,,,"Agency for Healthcare Research and Quality 
Receipt and Referral Officer 
Please be sure to reference the opportunity number in your email.",,Grant_Queries@ahrq.hhs.gov,,,09/12/2022,08/08/2025,03/07/2023 11:54:07,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343417"",""PAR-22-204"")",Development of Animal Models and Related Materials for HIV/AIDS Research (R24 Clinical Trials Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/09/2022,01/07/2025,09/09/2022 10:22:09,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343429"",""PAR-22-230"")",NINR Areas of Emphasis for Research to Optimize Health and Advance Health Equity (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/09/2022,05/07/2025,09/09/2022 15:01:09,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343413"",""RFI-EOI-USAID-BURMA-HESP"")",Request for Information (RFI) and Expression of Interest (EOI) on USAID/Burma Higher Education Scholarship Program Activity,USAID-BMA,Burma USAID - Rangoon,,1,"Thu Ya Soe
Acquisition And Assistance Specialist",009517536509,burmaoaa@usaid.gov,,,09/09/2022,,09/09/2022 03:47:09,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343420"",""PAR-22-231"")",NINR Areas of Emphasis for Research to Optimize Health and Advance Health Equity (R21 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/09/2022,05/07/2025,09/09/2022 15:03:09,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343416"",""RFI-CMR-001"")",Systems to End the Malaria Burden through Meaningful Engagement-I (SEMBE I),USAID-GHA,Ghana USAID-Accra,,1,"MOHAMMAD BADDAR
A AND A SPECIALIST",+233302741200,mbaddar@usaid.gov,,09/22/2022,09/09/2022,,10/03/2022 09:26:03,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343426"",""RFA-OD-22-013"")",Resource-Related Research Projects for Development of Animal Models and Related Materials (R24 Clinical Trials Not-Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/09/2022,05/25/2025,09/09/2022 10:24:09,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343407"",""PAR-22-242"")",Bioengineering Research Grants (BRG) (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/08/2022,09/07/2025,09/08/2022 12:43:08,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343381"",""PAR-22-243"")",Bioengineering Research Grants (BRG) (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/08/2022,09/07/2025,09/08/2022 12:51:08,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343377"",""FR-6600-N-USP"")",Authority to Accept Unsolicited Proposals for Research Partnerships,HUD,Department of Housing and Urban Development,3000000,12,"Leatha Blanks, Grant Specialist; or Katina Jordan, Grant Specialist
Leatha.M.Blanks@hud.gov; or Katina.L.Jordan@hud.gov",,Leatha.M.Blanks@hud.gov; or Katina.L.Jordan@hud.gov,,,09/07/2022,06/30/2023,09/12/2022 16:27:12,Synopsis 5,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343342"",""DOD-202301B"")",Procurement Technical Assistance Program -Option Period for Existing Award Recipients,DOD-DLA,Defense Logistics Agency,50000000,96,"Sherry Savage
sherry.savage@dla.mil",,sherry.savage@dla.mil,,,09/02/2022,08/15/2023,09/02/2022 14:39:02,Synopsis 2,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343339"",""PAR-22-202"")",Grand Opportunity in Medications Development for Substance-Use Disorders (U01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/01/2022,09/01/2025,09/01/2022 16:25:01,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343234"",""USDA-FS-FHP-FS-PIAP-FY2023"")",FY23 Forest Service Pesticide Impact Assessment Program,USDA-FS,Forest Service,,,"Vanessa Lopez
Grantor",760-963-1198,vanessa.lopez@usda.gov,09/02/2022,10/14/2022,09/01/2022,,09/02/2022 13:31:02,Forecast 3,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=342444"",""USDA-FS-FHP-STDP-FY2023"")",Special Technology Development Program,USDA-FS,Forest Service,,15,"Vanessa Lopez
Grantor",760-963-1198,vanessa.lopez@usda.gov,09/02/2022,10/14/2022,09/01/2022,,09/02/2022 13:19:02,Forecast 4,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=342448"",""USDA-FS-FHP-BCIFP-FY2023"")",BIOLOGICAL CONTROL OF INVASIVE FOREST PESTS PROGRAM FY23,USDA-FS,Forest Service,,10,"Vanessa Lopez
Grantor",760-963-1198,vanessa.lopez@usda.gov,09/02/2022,10/14/2022,09/01/2022,,09/02/2022 13:29:02,Forecast 4,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343322"",""PAR-22-200"")",Development of Medications to Prevent and Treat Opioid and/or Stimulant Use Disorders and Overdose (UG3/UH3 - Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/01/2022,09/01/2025,09/01/2022 16:21:01,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343319"",""PAR-22-233"")",Time-Sensitive Opportunities for Health Research (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/01/2022,11/01/2023,09/01/2022 10:18:01,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343331"",""RFA-DK-22-020"")","Clinical, Behavioral, and Physiological Studies of Open- and Closed-loop Platforms: Toward Personalized, Fully Automated, Accessible Systems (R01 Clinical Trial Required)",HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/01/2022,10/26/2023,09/01/2022 10:58:01,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343329"",""RFA-CA-22-050"")",NCI Cancer Moonshot Scholars Diversity Program (CMSDP) (R01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,09/01/2022,02/06/2024,09/01/2022 10:24:01,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343233"",""USDA-FS-FHP-EM-FY2023"")",FY23 Evaluation Monitoring Program,USDA-FS,Forest Service,,,"Vanessa Lopez
Grantor",760-963-1198,vanessa.lopez@usda.gov,09/02/2022,10/14/2022,09/01/2022,,09/02/2022 17:27:02,Forecast 3,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343324"",""RD-RBCS-23-RMAP"")",Rural  Microentrepreneur Assistance Program,USDA-RBCS,Rural Business-Cooperative Service ,,20,"Shamika Johnson
Program Manager",,shamika.johnson@usda.gov,,,08/31/2022,06/30/2023,08/31/2022 17:23:31,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343066"",""RD-RBCS-23-REDLG"")",Rural Economic Development Loan and Grant,USDA-RBCS,Rural Business-Cooperative Service ,,40,"Cindy Mason
Program Manager",,cindy.mason@usda.gov,,,08/31/2022,06/30/2023,08/31/2022 09:06:31,Synopsis 2,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343315"",""RFA-MH-22-245"")",BRAIN Initiative: Engineering and optimization of molecular technologies for functional dissection of neural circuits (UM1 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/31/2022,10/17/2024,08/31/2022 12:24:31,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343301"",""72064122APS00002"")",USAID Ghana Health Program (GHP) Annual Program Statement (APS),USAID-WAF,West Africa USAID-Ghana,,6,"VIDA ASSIMENG-KWAKYE
GRANTOR",,vassimengkwakye@usaid.gov,,,08/31/2022,08/29/2023,04/24/2023 13:36:24,Synopsis 10,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343309"",""DE-FOA-0002740"")",BIL Grid Resilience and Innovation Partnerships ( GRIP),DOE-NETL,National Energy Technology Laboratory,3900000000,90,"Janet S. Laukaitis 412-386-5173
janet.laukaitis@netl.doe.gov",,janet.laukaitis@netl.doe.gov,,,08/30/2022,05/19/2023,04/14/2023 15:08:14,Synopsis 9,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343287"",""TBD-STORM"")",Notice of Intent to Publish a Notice of Funding Opportunity Announcement for the Safeguarding Tomorrow through Ongoing Risk Mitigation Revolving Loan Fund Program,DHS-DHS,Department of Homeland Security - FEMA,50000000,,Systems and Business Support Branch,,GMD-Systems-Branch@fema.gov,,,08/29/2022,05/31/2023,12/21/2022 13:12:21,Synopsis 7,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343285"",""22-629"")",Science and Technology Studies,NSF,National Science Foundation,6200000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/27/2022,08/03/2023,02/17/2023 01:00:17,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343283"",""PAR-23-027"")",CCRP Initiative: NIH Countermeasures Against Chemical Threats (CounterACT) Basic Research on Chemical Threats that Affect the Nervous System (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/26/2022,10/17/2023,08/26/2022 14:24:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343276"",""PAR-22-234"")",The Metastasis Research Network (MetNet): MetNet Research Projects (U01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/25/2022,06/20/2025,08/25/2022 12:59:25,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343269"",""NOT-HD-22-036"")",Notice of Intent to Publish a Funding Opportunity Announcement for ClinGen Genomic Curation Expert Panels (U24 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"Mollie Minear, PhD",,mollie.minear@nih.gov,12/30/2022,05/27/2023,08/25/2022,,10/25/2022 10:20:25,Forecast 2,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343232"",""PAR-22-224"")",NICHD Research Education Programs (R25 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,05/25/2025,08/24/2022 08:54:24,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343244"",""PAR-22-226"")",NIA Research and Entrepreneurial Development Immersion (REDI): Entrepreneurship Enhancement Award (R25 Independent Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,10/17/2024,08/25/2022 09:27:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343243"",""PAR-22-227"")",NIA Research and Entrepreneurial Development Immersion (REDI): Mentored Entrepreneurial Career Development Award (K01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,10/17/2024,08/25/2022 09:37:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343241"",""PAR-23-024"")","Catalyst Award for Early-Stage Investigators (ESIs) Pursuing Research on HIV Comorbidities, Coinfections, and Complications (DP1- Clinical Trial Optional)",HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,05/01/2025,08/25/2022 09:16:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343239"",""RFA-CA-22-028"")",Cancer Adoptive Cellular Therapy Network (Can-ACT) for Adult Cancers (UG3/UH3 Clinical Trial Required),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,06/30/2023,08/24/2022 14:29:24,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343219"",""RFA-CA-22-029"")",Cancer Adoptive Cellular Therapy Network (Can-ACT) for Pediatric Cancers (UG3/UH3 Clinical Trial Required),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/24/2022,06/30/2023,08/24/2022 13:35:24,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343213"",""RFA-EB-22-002"")",HEAL Initiative: Translational Development of Diagnostic and Therapeutic Devices (R18 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/23/2022,06/17/2025,08/23/2022 10:20:23,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343205"",""72088722-PACIFIC-RFI-00001"")",USAID/Pacific Islands Regional Climate Finance Activity,USAID-PHI,Philippines USAID-Manila,,1,"Aileen Joy Ferrer
Grantor",63-2-5301-4933,aferrer@usaid.gov,,,08/22/2022,,08/22/2022 04:13:22,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343200"",""M22AS00410"")",Investigation of Legacy Data in the Western Mississippi Sound,DOI-BOEM,Bureau of Ocean Energy Management,12000,,"Dominique Bruce-Morton
dominique.bruce-morton@bsee.gov",,dominique.bruce-morton@bsee.gov,,,08/22/2022,09/11/2023,08/22/2022 10:36:22,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343195"",""22-626"")",Advancing Informal STEM Learning,NSF,National Science Foundation,41000000,77,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/20/2022,01/10/2024,01/28/2023 01:33:28,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343167"",""22-628"")",Ocean Sciences Postdoctoral Research Fellowships,NSF,National Science Foundation,4000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/18/2022,11/10/2023,01/28/2023 01:29:28,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343166"",""22-627"")",Advanced Technologies and Instrumentation for the Astronomical Sciences,NSF,National Science Foundation,8000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,08/18/2022,11/15/2023,01/28/2023 01:31:28,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343184"",""RFA-DA-23-056"")",Chemical Countermeasures Research Program (CCRP) Initiative: Basic Research on The Deleterious Effects of Acute Exposure to Ultra-Potent Synthetic (UPS) Opioids (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/17/2022,11/19/2024,08/18/2022 11:38:18,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343136"",""DE-FOA-0002500"")","RESEARCH, DEVELOPMENT, AND DEMONSTRATION FUNDING OPPORTUNITY ANNOUNCEMENT (FY 2022)",DOE-NETL,National Energy Technology Laboratory,45000000,12,"George  L. Kusko II 412-386-9236
george.kusko@netl.doe.gov",,george.kusko@netl.doe.gov,,,08/17/2022,06/23/2023,03/06/2023 10:45:06,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343175"",""PA-22-238"")",AHRQ Conference Grant Programs (R13),HHS-AHRQ,Agency for Health Care Research and Quality,,,"Agency for Healthcare Research and Quality
Receipt and Referral Officer
Please be sure to reference the opportunity number in your email.",,Grant_Queries@ahrq.hhs.gov,,,08/17/2022,10/31/2026,03/07/2023 12:06:07,Synopsis 5,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343131"",""20230112-HAA"")",Digital Humanities Advancement Grants,NEH,National Endowment for the Humanities,2200000,15,"Office of Digital Humanities
National Endowment for the Humanities
400 Seventh Street, SW
Washington, DC 20506
Office of Digital Humanities
National Endowment for the Humanities
400 Seventh Street, SW
Washington, DC 20506
odh@neh.gov",,odh@neh.gov,,,08/16/2022,06/15/2023,01/17/2023 09:44:17,Synopsis 2,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343124"",""PAR-23-022"")",Javits Neuroscience Investigator Award  Extension Request (Type 4 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/15/2022,09/15/2025,02/23/2023 10:57:23,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343101"",""RFI-674-22-SAHEALTHFINANCINGACTIVITY"")",South Africa Health Financing Activity,USAID-SAF,South Africa USAID-Pretoria,,,"BOITUMELO P MAHLOMOJE
Grantor",0124522000,bmahlomoje@usaid.gov,08/12/2022,09/02/2022,08/12/2022,,08/12/2022 04:38:12,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343104"",""ARDRAW-ARDRAW-23-001"")","Analyzing Relationships between Disability, Rehabilitation, and Work",SSA,Social Security Administration,450000,1,"Dionne J Mitchell
Grants Management Officer",410.965.9534,dionne.mitchell@ssa.gov,,05/12/2023,08/12/2022,,01/06/2023 14:51:06,Forecast 2,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343072"",""20221130-RQ"")",Scholarly Editions and Scholarly Translations,NEH,National Endowment for the Humanities,4000000,20,"Division of Research Programs
National Endowment for the Humanities
400 Seventh Street, SW
Washington, DC 20506
202-606-8200
editions@neh.gov",,editions@neh.gov,,,08/11/2022,11/29/2023,12/01/2022 13:44:01,Synopsis 3,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343058"",""PAR-22-205"")",NIAMS Clinical Trial Planning Grant (R34) - Clinical Trial Not Allowed,HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,08/10/2022,11/03/2023,08/10/2022 10:59:10,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343044"",""RFA-DA-23-026"")",NIDA REI: Racial Equity Visionary Award Program for Research on Substance Use and Racial Equity (DP1 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
OERWebmaster03@od.nih.gov",,OERWebmaster03@od.nih.gov,,,08/09/2022,11/14/2024,08/09/2022 11:34:09,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343045"",""RFA-DA-23-028"")",NIDA REI: Research on Neurocognitive Mechanisms Underlying the Impact of Structural Racism on the Substance Use Trajectory (R61/R33 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
OERWebmaster03@od.nih.gov",,OERWebmaster03@od.nih.gov,,,08/09/2022,11/14/2024,08/09/2022 11:43:09,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343013"",""CB600-22-PAS-0002-KH"")",Call for Proposals – Workshops to Stop the Spread of mis/disinformation,DOS-KHM,U.S. Mission to Cambodia,,5,"Amparo Garcia
Grantor",855-23728000,PASExchanges@state.gov,08/09/2022,09/14/2022,08/09/2022,,08/09/2022 00:21:09,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343046"",""RFA-DA-23-029"")",NIDA REI: Research at Minority Serving Institutions on Neurocognitive Mechanisms Underlying the Impact of Structural Racism on the Substance Use Trajectory (R61/R33 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
OERWebmaster03@od.nih.gov",,OERWebmaster03@od.nih.gov,,,08/09/2022,11/14/2024,08/09/2022 11:48:09,Synopsis 1,Posted,,,,
